longitude,latitude,station,value,area,purpose,height,color,areatype,datatype
139.55746,35.64953,国領・130,3.6,237,店舗兼事務所,13.2,5,business,rate
139.56355,35.65465,柴崎・370,2.0,446,事務所、倉庫兼共同住宅,3.9,5,business,rate
139.45847,35.52364,町田・2700,0.0,200,住宅,0.0,4,residence,rate
139.47751,35.52128,すずかけ台・700,0.0,221,住宅,0.0,4,residence,rate
139.45863,35.53284,町田・1800,0.6,125,住宅,0.3,5,residence,rate
139.45309,35.53939,町田・1000,0.5,97,住宅,0.2,5,residence,rate
139.39119,35.58615,多摩境・500,0.7,104,住宅,0.5,5,residence,rate
139.47136,35.54603,成瀬・1300,-0.6,258,住宅,0.4,2,residence,rate
139.47174,35.55850,玉川学園前・1300,-0.7,207,住宅,0.4,2,residence,rate
139.45743,35.54277,町田・1300,0.0,148,住宅,0.0,4,residence,rate
139.30072,35.61293,相原・1300,-0.5,143,住宅,0.3,2,residence,rate
139.47775,35.53371,成瀬・600,0.5,138,住宅,0.2,5,residence,rate
139.43680,35.55280,小田急町田・1200,0.9,134,住宅,0.8,5,residence,rate
139.30072,35.61293,相原・800,0.9,214,住宅,0.8,5,residence,rate
139.47299,35.58924,鶴川・1300,0.0,231,住宅,0.0,4,residence,rate
139.46718,35.54539,成瀬・1900,-0.8,169,住宅,0.6,2,residence,rate
139.44405,35.55716,小田急町田・1900,0.0,252,住宅,0.0,4,residence,rate
139.42455,35.56251,古淵・1400,0.0,122,住宅,0.0,4,residence,rate
139.44316,35.56571,小田急町田・2600,0.0,209,住宅,0.0,4,residence,rate
139.45593,35.56220,玉川学園前・1000,-0.6,209,住宅,0.3,2,residence,rate
139.45680,35.55630,小田急町田・1400,0.0,156,住宅,0.0,4,residence,rate
139.37392,35.59922,多摩境・1500,0.0,150,住宅,0.0,4,residence,rate
139.41731,35.56521,古淵・1200,0.0,225,住宅,0.0,4,residence,rate
139.46701,35.51191,南町田・350,1.4,187,住宅,2.0,5,residence,rate
139.42278,35.58761,淵野辺・3000,-0.5,221,住宅,0.3,2,residence,rate
139.50020,35.57317,柿生・1100,0.0,233,住宅,0.0,4,residence,rate
139.45694,35.56565,玉川学園前・550,-0.5,231,住宅,0.3,2,residence,rate
139.46454,35.58900,鶴川・1200,0.7,148,住宅,0.5,5,residence,rate
139.45168,35.53585,町田・900,0.5,175,住宅,0.2,5,residence,rate
139.48428,35.52946,つくし野・300,0.0,236,住宅,0.0,4,residence,rate
139.47084,35.59529,鶴川・2100,0.0,179,住宅,0.0,4,residence,rate
139.45694,35.56565,玉川学園前・1100,-0.6,175,住宅,0.3,2,residence,rate
139.41173,35.57290,淵野辺・1900,0.0,150,住宅,0.0,4,residence,rate
139.43544,35.57619,古淵・2200,0.0,142,住宅,0.0,4,residence,rate
139.41454,35.59707,淵野辺・3000,-0.2,150,住宅,0.1,3,residence,rate
139.40097,35.59412,淵野辺・3500,-0.2,140,住宅,0.1,3,residence,rate
139.46088,35.53588,町田・1700,0.0,132,住宅,0.0,4,residence,rate
139.42906,35.55798,古淵・1200,0.0,92,住宅,0.0,4,residence,rate
139.42477,35.56966,古淵・1900,0.0,173,住宅,0.0,4,residence,rate
139.44316,35.56571,町田・3900,0.0,181,住宅,0.0,4,residence,rate
139.44315,35.55182,小田急町田・1100,1.4,209,住宅,1.9,5,residence,rate
139.30072,35.61293,相原・450,0.0,165,住宅,0.0,4,residence,rate
139.39685,35.60022,淵野辺・4100,-0.5,464,住宅,0.2,2,residence,rate
139.41454,35.59707,淵野辺・4600,0.0,1376,田,0.0,4,,rate
139.44533,35.58511,鶴川・3600,0.0,898,田,0.0,4,,rate
139.44275,35.54507,小田急町田・150,2.7,166,店舗、事務所兼住宅,7.4,5,business,rate
139.30072,35.61293,相原・850,0.0,133,店舗,0.0,4,business,rate
139.45251,35.54354,町田・670,1.8,408,店舗、事務所兼住宅,3.4,5,business,rate
139.44026,35.54825,小田急町田・850,1.4,149,店舗兼事務所,1.9,5,business,rate
139.47179,35.53717,成瀬・250,0.4,319,店舗、事務所兼共同住宅,0.1,5,business,rate
139.44624,35.54827,小田急町田・750,0.9,238,事務所,0.8,5,business,rate
139.47084,35.53597,成瀬・150,1.1,131,店舗兼住宅,1.1,5,business,rate
139.44746,35.54402,小田急町田・120,4.0,692,店舗兼事務所,15.6,5,business,rate
139.43164,35.55154,小田急町田・1500,0.0,264,店舗兼事務所,0.0,4,business,rate
139.46454,35.58900,鶴川・1200,0.0,288,店舗兼共同住宅,0.0,4,business,rate
139.44533,35.58511,鶴川・4700,0.0,132,店舗兼事務所,0.0,4,business,rate
139.50288,35.69616,武蔵小金井・900,2.0,220,住宅,3.9,5,residence,rate
139.49535,35.69920,武蔵小金井・1200,3.1,188,住宅,9.6,5,residence,rate
139.51497,35.70753,武蔵小金井・1000,3.2,223,住宅,10.2,5,residence,rate
139.50792,35.69601,武蔵小金井・900,3.0,138,住宅,9.3,5,residence,rate
139.53003,35.70744,東小金井・1100,3.1,150,住宅,9.5,5,residence,rate
139.50539,35.68899,武蔵小金井・1400,2.3,145,住宅,5.3,5,residence,rate
139.49879,35.70982,武蔵小金井・1700,2.4,235,住宅,5.7,5,residence,rate
139.51344,35.69860,武蔵小金井・900,3.2,181,住宅,9.9,5,residence,rate
139.50911,35.69924,武蔵小金井・100,4.4,119,店舗,19.5,6,business,rate
139.51001,35.70747,武蔵小金井・560,3.1,230,店舗兼共同住宅,9.6,5,business,rate
139.51569,35.72272,花小金井・750,1.6,160,住宅,2.5,5,residence,rate
139.49168,35.71278,国分寺・1900,1.5,164,住宅,2.3,5,residence,rate
139.46306,35.72338,鷹の台・440,0.8,129,住宅,0.7,5,residence,rate
139.50949,35.73289,花小金井・1000,0.4,123,住宅,0.2,5,residence,rate
139.51447,35.72772,花小金井・300,1.6,240,住宅,2.7,5,residence,rate
139.43341,35.73034,東大和市・430,1.6,120,住宅,2.4,5,residence,rate
139.49474,35.74034,小平・1300,0.5,143,住宅,0.3,5,residence,rate
139.48903,35.74087,小平・250,1.2,178,住宅,1.5,5,residence,rate
139.48068,35.72456,一橋学園・480,0.8,165,住宅,0.6,5,residence,rate
139.47424,35.72564,一橋学園・750,0.4,165,住宅,0.2,5,residence,rate
139.46255,35.71918,鷹の台・400,0.4,116,住宅,0.2,5,residence,rate
139.48102,35.73028,青梅街道・400,1.3,165,作業所兼住宅,1.6,5,residence,rate
139.45192,35.73330,小川・1500,1.0,140,住宅,1.0,5,residence,rate
139.46277,35.74163,小川・500,1.4,117,住宅,1.8,5,residence,rate
139.43869,35.72506,東大和市・1300,0.6,110,住宅,0.3,5,residence,rate
139.51178,35.72178,花小金井・350,1.4,84,店舗兼住宅,2.0,5,business,rate
139.46228,35.73640,小川・380,1.1,99,店舗兼住宅,1.2,5,business,rate
139.47568,35.71893,一橋学園・180,1.3,131,店舗兼共同住宅,1.6,5,business,rate
139.41840,35.66312,高幡不動・700,2.0,138,住宅,4.0,5,residence,rate
139.42033,35.64775,高幡不動・2100,-2.5,213,住宅,6.4,0,residence,rate
139.42758,35.66074,百草園・580,1.9,203,住宅,3.6,5,residence,rate
139.39098,35.67575,日野・530,2.6,174,住宅,7.0,5,residence,rate
139.41077,35.65804,高幡不動・750,1.0,215,住宅,1.0,5,residence,rate
139.37318,35.65795,豊田・940,1.3,106,住宅,1.8,5,residence,rate
139.40797,35.66060,高幡不動・750,1.3,233,住宅,1.7,5,residence,rate
139.37196,35.65068,豊田・1400,0.6,192,住宅,0.3,5,residence,rate
139.42128,35.67340,万願寺・400,0.9,162,住宅,0.9,5,residence,rate
139.37888,35.64186,平山城址公園・900,-2.0,135,住宅,3.9,0,residence,rate
139.38542,35.66039,豊田・500,2.6,132,住宅,6.7,5,residence,rate
139.37959,35.66899,豊田・1300,2.6,160,住宅,6.6,5,residence,rate
139.38776,35.68292,日野・800,1.6,165,住宅,2.4,5,residence,rate
139.40555,35.67892,甲州街道・350,1.9,130,住宅,3.8,5,residence,rate
139.40091,35.65696,南平・980,-1.5,196,住宅,2.3,1,residence,rate
139.39578,35.67413,日野・800,1.7,149,住宅,2.8,5,residence,rate
139.39435,35.67903,日野（近接）,4.1,195,店舗兼事務所,17.0,6,business,rate
139.39281,35.65411,南平・80,0.0,88,店舗、事務所兼住宅,0.0,4,business,rate
139.41838,35.66971,万願寺・250,2.1,201,店舗兼住宅,4.2,5,business,rate
139.47311,35.75945,東村山・820,0.5,184,住宅,0.2,5,residence,rate
139.48041,35.75209,久米川・920,1.0,113,住宅,1.1,5,residence,rate
139.47549,35.76763,東村山・1500,0.6,142,住宅,0.4,5,residence,rate
139.48058,35.77722,新秋津・1400,0.6,132,住宅,0.4,5,residence,rate
139.49356,35.77018,新秋津・1300,0.0,119,住宅,0.0,4,residence,rate
139.46800,35.74977,久米川・450,1.6,215,住宅,2.4,5,residence,rate
139.48312,35.75870,久米川・1500,0.6,171,住宅,0.4,5,residence,rate
139.47058,35.77212,東村山・1500,0.6,204,住宅,0.4,5,residence,rate
139.45526,35.75948,東村山・1200,1.1,119,住宅,1.3,5,residence,rate
139.45532,35.74743,八坂・1300,0.6,171,住宅,0.3,5,residence,rate
139.44939,35.75063,武蔵大和・1000,0.6,208,住宅,0.4,5,residence,rate
139.48569,35.73490,小平・430,1.2,105,住宅,1.5,5,residence,rate
139.47412,35.74960,久米川・140,0.9,82,店舗、事務所兼住宅,0.8,5,business,rate
139.49606,35.77748,秋津・90,0.9,160,店舗兼住宅,0.9,5,business,rate
139.46619,35.75967,東村山（接面）,0.8,566,事務所,0.6,5,business,rate
139.47736,35.69518,国分寺・650,2.2,246,住宅,4.7,5,residence,rate
139.47382,35.70727,国分寺・1300,1.5,127,住宅,2.2,5,residence,rate
139.45676,35.70047,西国分寺・1000,1.4,123,住宅,1.9,5,residence,rate
139.45619,35.70517,西国分寺・1400,1.1,167,住宅,1.3,5,residence,rate
139.46452,35.70856,恋ヶ窪・340,1.2,158,住宅,1.4,5,residence,rate
139.45966,35.70916,恋ヶ窪・600,0.4,118,住宅,0.2,5,residence,rate
139.43726,35.70819,国立・1500,1.8,213,住宅,3.2,5,residence,rate
139.45001,35.71315,国立・2200,1.0,150,住宅,1.0,5,residence,rate
139.48241,35.70169,国分寺・130,5.1,120,店舗兼事務所,25.7,6,business,rate
139.47887,35.69822,国分寺・150,3.4,90,店舗,11.9,5,business,rate
139.44759,35.69646,国立・450,3.3,231,住宅,11.1,5,residence,rate
139.43982,35.69694,国立・900,2.7,132,住宅,7.5,5,residence,rate
139.43802,35.69213,国立・1200,1.5,166,住宅,2.4,5,residence,rate
139.45453,35.69264,国立・1200,1.4,117,住宅,2.1,5,residence,rate
139.44524,35.67411,矢川・180,0.8,262,共同住宅兼倉庫,0.7,5,residence,rate
139.44524,35.67411,谷保・700,0.5,131,住宅,0.3,5,residence,rate
139.44696,35.68538,谷保・500,1.1,201,店舗兼共同住宅,1.1,5,business,rate
139.34305,35.72349,牛浜・450,0.6,123,住宅,0.3,5,residence,rate
139.33292,35.72227,熊川・800,0.0,166,住宅,0.0,4,residence,rate
139.32489,35.75124,福生・1100,0.0,159,住宅,0.0,4,residence,rate
139.34305,35.72349,拝島・700,0.7,101,住宅,0.4,5,residence,rate
139.32147,35.74108,福生・70,0.6,152,店舗、事務所兼住宅,0.4,5,business,rate
139.32825,35.73805,福生・500,0.5,206,店舗兼住宅,0.3,5,business,rate
139.32147,35.74108,牛浜・800,0.8,264,店舗兼住宅,0.6,5,business,rate
139.58191,35.63655,喜多見・740,1.3,132,住宅,1.6,5,residence,rate
139.56767,35.63041,和泉多摩川・240,1.5,110,住宅,2.4,5,residence,rate
139.56625,35.64151,国領・1400,0.7,109,住宅,0.5,5,residence,rate
139.57945,35.63154,狛江・330,1.5,218,住宅,2.4,5,residence,rate
139.57776,35.62612,和泉多摩川・300,1.3,148,住宅,1.7,5,residence,rate
139.57425,35.62663,和泉多摩川・80,0.2,52,店舗兼住宅,0.1,5,business,rate
139.43776,35.74871,武蔵大和・1200,0.0,119,住宅,0.0,4,residence,rate
139.41562,35.73938,桜街道・130,1.0,196,住宅,0.9,5,residence,rate
139.43053,35.73636,東大和市・600,1.0,158,住宅,0.9,5,residence,rate
139.42812,35.75862,武蔵大和・1800,-2.9,240,住宅,8.5,0,residence,rate
139.42569,35.74363,上北台・1200,0.6,202,住宅,0.3,5,residence,rate
139.40982,35.75301,上北台・1000,0.7,114,住宅,0.5,5,residence,rate
139.41801,35.75393,上北台・1200,0.7,168,住宅,0.5,5,residence,rate
139.41176,35.74498,上北台・600,0.5,208,住宅,0.3,5,residence,rate
139.43384,35.73930,東大和市・850,1.0,127,住宅,0.9,5,residence,rate
139.44879,35.74617,武蔵大和・1300,0.7,165,住宅,0.5,5,residence,rate
139.44067,35.75447,武蔵大和・460,0.6,333,店舗兼住宅,0.4,5,business,rate
139.43134,35.74228,東大和市・1100,0.5,209,店舗兼住宅,0.2,5,business,rate
139.50256,35.77922,秋津・700,1.1,211,住宅,1.1,5,residence,rate
139.50113,35.77131,秋津・820,0.5,116,住宅,0.3,5,residence,rate
139.51520,35.77253,清瀬・460,0.7,173,住宅,0.5,5,residence,rate
139.51820,35.78749,清瀬・2000,0.7,202,住宅,0.4,5,residence,rate
139.51706,35.77955,清瀬・900,0.5,285,事務所兼住宅,0.3,5,residence,rate
139.53770,35.78380,清瀬・2300,0.7,198,住宅,0.5,5,residence,rate
139.52657,35.77562,清瀬・900,1.0,109,住宅,0.9,5,residence,rate
139.51355,35.76883,清瀬・900,0.5,100,住宅,0.2,5,residence,rate
139.52473,35.78364,清瀬・1500,0.5,230,住宅,0.3,5,residence,rate
139.53252,35.78989,清瀬・2700,0.7,106,住宅,0.5,5,residence,rate
139.52097,35.77211,清瀬（接面）,1.3,914,店舗兼事務所,1.8,5,business,rate
139.51797,35.76897,清瀬・80,0.9,389,店舗兼事務所,0.9,5,business,rate
139.54059,35.76719,東久留米・1500,1.1,110,住宅,1.3,5,residence,rate
139.50587,35.75319,清瀬・2400,0.6,110,住宅,0.4,5,residence,rate
139.50888,35.74068,花小金井・2000,1.1,264,住宅,1.1,5,residence,rate
139.52760,35.75162,東久留米・1400,1.1,108,住宅,1.2,5,residence,rate
139.52150,35.75513,東久留米・1500,1.0,126,住宅,1.0,5,residence,rate
139.50758,35.76086,清瀬・1800,1.1,136,住宅,1.3,5,residence,rate
139.52226,35.75119,東久留米・2100,1.2,115,住宅,1.4,5,residence,rate
139.51729,35.74659,花小金井・2700,1.1,110,住宅,1.3,5,residence,rate
139.53723,35.76014,東久留米・400,1.2,115,住宅,1.4,5,residence,rate
139.49425,35.74548,小平・1600,1.2,102,住宅,1.4,5,residence,rate
139.52818,35.76489,東久留米・730,0.9,131,住宅,0.9,5,residence,rate
139.52094,35.75798,東久留米・1200,0.9,163,店舗兼住宅,0.7,5,business,rate
139.53204,35.75937,東久留米（接面）,1.2,1422,事務所,1.4,5,business,rate
139.39594,35.74045,武蔵砂川・1700,0.7,198,住宅,0.5,5,residence,rate
139.37891,35.76240,武蔵砂川・4700,0.0,156,住宅,0.0,4,residence,rate
139.40799,35.75732,上北台・1700,0.0,340,住宅,0.0,4,residence,rate
139.37444,35.74062,西武立川・2100,0.0,110,住宅,0.0,4,residence,rate
139.37317,35.74785,西武立川・3000,0.0,110,住宅,0.0,4,residence,rate
139.37721,35.75682,西武立川・3900,0.0,231,住宅,0.0,4,residence,rate
139.39073,35.74437,武蔵砂川・2300,0.8,139,住宅,0.6,5,residence,rate
139.39819,35.73576,武蔵砂川・1000,0.7,113,住宅,0.4,5,residence,rate
139.38959,35.75324,武蔵砂川・3400,0.0,109,住宅,0.0,4,residence,rate
139.39426,35.73981,武蔵砂川・1500,0.7,160,店舗,0.4,5,business,rate
139.37575,35.74115,武蔵砂川・2400,0.0,396,店舗,0.0,4,business,rate
139.45822,35.64387,聖蹟桜ヶ丘・1700,-0.7,247,住宅,0.5,2,residence,rate
139.45488,35.64904,聖蹟桜ヶ丘・900,0.5,248,住宅,0.3,5,residence,rate
139.44292,35.64816,聖蹟桜ヶ丘・1700,0.0,146,住宅,0.0,4,residence,rate
139.44794,35.61564,京王永山・1900,-0.7,202,住宅,0.5,2,residence,rate
139.44086,35.64952,聖蹟桜ヶ丘・680,0.8,211,住宅,0.6,5,residence,rate
139.41748,35.62255,京王多摩センター・900,0.0,258,住宅,0.0,4,residence,rate
139.44170,35.63337,京王永山・900,0.0,259,住宅,0.0,4,residence,rate
139.45894,35.62909,京王永山・1300,-0.6,207,住宅,0.3,2,residence,rate
139.44395,35.63882,聖蹟桜ヶ丘・1900,-0.6,355,住宅,0.4,2,residence,rate
139.43753,35.64414,聖蹟桜ヶ丘・2400,-0.6,267,住宅,0.4,2,residence,rate
139.43343,35.63572,聖蹟桜ヶ丘・1300,0.0,101,住宅,0.0,4,residence,rate
139.44676,35.64388,聖蹟桜ヶ丘・1100,-0.6,309,住宅,0.4,2,residence,rate
139.45085,35.64589,聖蹟桜ヶ丘・850,0.5,263,住宅,0.3,5,residence,rate
139.43311,35.63064,京王多摩センター・1100,0.0,157,住宅,0.0,4,residence,rate
139.44858,35.65085,聖蹟桜ヶ丘・100,1.5,224,事務所,2.2,5,business,rate
139.44843,35.64964,聖蹟桜ヶ丘・200,1.0,585,店舗、事務所兼共同住宅,1.0,5,business,rate
139.41176,35.61591,唐木田・160,0.0,192,共同住宅,0.0,4,business,rate
139.41937,35.62531,京王多摩センター・550,0.0,224,店舗、事務所兼共同住宅,0.0,4,business,rate
139.44363,35.63311,京王永山・780,0.0,320,店舗兼事務所,0.0,4,business,rate
139.44255,35.62530,京王永山・1000,0.0,381,店舗兼住宅,0.0,4,business,rate
139.49190,35.63839,稲城・1200,0.9,181,住宅,0.9,5,residence,rate
139.51416,35.63386,稲城・750,2.9,134,空地,8.2,5,residence,rate
139.51416,35.63386,京王よみうりランド・700,2.4,163,住宅,5.6,5,residence,rate
139.51416,35.63386,矢野口・870,2.3,109,住宅,5.1,5,residence,rate
139.50050,35.64926,稲城長沼・500,2.6,175,住宅,6.6,5,residence,rate
139.47774,35.64458,稲城長沼・300,2.3,135,店舗兼住宅,5.5,5,residence,rate
139.48799,35.62440,稲城・1200,2.1,198,店舗兼住宅,4.4,5,residence,rate
139.51416,35.63386,矢野口・300,2.3,132,住宅,5.2,5,residence,rate
139.49513,35.60637,新百合ヶ丘・1600,0.0,155,住宅,0.0,4,residence,rate
139.48012,35.62845,若葉台・1500,2.2,206,住宅,5.0,5,residence,rate
139.50085,35.64870,稲城長沼・370,2.5,118,住宅,6.2,5,residence,rate
139.51346,35.64748,矢野口・950,2.8,128,住宅,7.9,5,residence,rate
139.50085,35.64870,稲城長沼・200,1.0,145,店舗兼共同住宅,1.0,5,business,rate
139.47774,35.64458,南多摩・150,4.4,121,店舗兼共同住宅,19.2,6,business,rate
139.50426,35.63477,稲城・730,1.4,126,店舗兼住宅,1.9,5,business,rate
139.31020,35.75674,羽村・650,0.0,165,住宅,0.0,4,residence,rate
139.31952,35.75482,羽村・500,0.5,163,住宅,0.3,5,residence,rate
139.32666,35.76292,羽村・1300,0.0,165,住宅,0.0,4,residence,rate
139.30348,35.76714,羽村・1400,0.0,143,住宅,0.0,4,residence,rate
139.30002,35.76216,羽村・1600,0.0,195,住宅,0.0,4,residence,rate
139.31505,35.76329,羽村・650,0.6,196,店舗兼事務所,0.3,5,business,rate
139.30202,35.77750,小作・100,0.7,140,店舗兼事務所,0.5,5,business,rate
139.33112,35.75937,羽村・1800,2.8,2315,工場,8.0,5,,rate
139.27806,35.72375,秋川・1200,0.0,146,住宅,0.0,4,residence,rate
139.28755,35.71844,秋川・1900,-0.2,118,住宅,0.0,4,residence,rate
139.29735,35.72012,秋川・680,0.0,132,住宅,0.0,4,residence,rate
139.30798,35.72121,東秋留・900,0.0,124,住宅,0.0,4,residence,rate
139.30542,35.74117,福生・1700,0.0,118,住宅,0.0,4,residence,rate
139.28651,35.72517,秋川・240,0.0,101,住宅,0.0,4,residence,rate
139.22188,35.72967,武蔵五日市・680,0.0,181,住宅,0.0,4,residence,rate
139.25093,35.73050,武蔵増戸・600,0.0,154,住宅,0.0,4,residence,rate
139.23088,35.72336,武蔵五日市・1500,0.0,131,住宅,0.0,4,residence,rate
139.28683,35.75100,秋川・3300,-0.4,98,住宅,0.2,2,residence,rate
139.17746,35.72725,武蔵五日市・5100,-0.4,350,住宅,0.1,3,residence,rate
139.29034,35.73341,秋川・800,0.0,413,店舗兼共同住宅,0.0,4,business,rate
139.22188,35.72967,武蔵五日市・700,0.0,685,店舗,0.0,4,business,rate
139.54477,35.74678,ひばりヶ丘・1200,2.4,132,住宅,5.5,5,residence,rate
139.53716,35.72849,田無・530,2.9,179,住宅,8.7,5,residence,rate
139.54030,35.72473,田無・600,1.7,220,住宅,3.0,5,residence,rate
139.55301,35.74304,ひばりヶ丘・1500,1.7,161,住宅,2.9,5,residence,rate
139.53362,35.71970,田無・1100,1.8,113,住宅,3.2,5,residence,rate
139.53459,35.73460,田無・1200,1.3,117,住宅,1.6,5,residence,rate
139.56384,35.75608,保谷・1200,1.3,169,住宅,1.8,5,residence,rate
